BRAND, MODEL, TYPE, LINK,image_url
Catalinbread,Fuzzrite,['Fuzz Pedals and Effects'],https://reverb.com/p/catalinbread-fuzzrite,"https://rvb-img.reverb.com/image/upload/s--w5hrktO1--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477080908/jtiovbohgn6p5cixhbdb.jpg"
Catalinbread,Cloak Reverb and Shimmer,['Reverb Pedals'],https://reverb.com/p/catalinbread-cloak-reverb-and-shimmer,https://rvb-img.reverb.com/image/upload/s--XAfvdUjW--/t_card-square/v1636565021/jdo4gfkhnn5usirezztx.jpg
Catalinbread,CSIDMAN Digital Delay,['Delay Pedals'],https://reverb.com/p/catalinbread-csidman-digital-delay,"https://rvb-img.reverb.com/image/upload/s--qLH9HpyL--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1464795921/hywlv8klfnvb8wojrtnu.jpg"
Catalinbread,Katzenkonig Fuzz/Distortion,"['Distortion Pedals', 'Fuzz Pedals and Effects']",https://reverb.com/p/catalinbread-katzenkonig-fuzz-slash-distortion,"https://rvb-img.reverb.com/image/upload/s--OlGoxhuk--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1458833362/qy37haa45levbgyonjbn.jpg"
Catalinbread,SFT,"['Bass Effect Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/catalinbread-sft,https://rvb-img.reverb.com/image/upload/s--f64tKkyV--/t_card-square/v1713191371/frn8s8kt4s2ylyih6rri.png
Catalinbread,Giygas Fuzz ,"['Fuzz Pedals and Effects', 'Overdrive and Boost Pedals']",https://reverb.com/p/catalinbread-giygas-fuzz,https://rvb-img.reverb.com/image/upload/s--CF8CWzy8--/t_card-square/v1590166851/zpcqgkxbhnsxeinp7mpi.jpg
Catalinbread,Galileo MKII,['Overdrive and Boost Pedals'],https://reverb.com/p/catalinbread-galileo-mkii,"https://rvb-img.reverb.com/image/upload/s--ohZ-CilF--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460657680/rpyswrsntczi1mjtq1sc.jpg"
Catalinbread,Topanga Burnside Spring Reverb,['Reverb Pedals'],https://reverb.com/p/catalinbread-topanga-burnside-spring-reverb,https://rvb-img.reverb.com/image/upload/s--LLWlNLKi--/t_card-square/v1631128644/bhybayhhzizgtkyxuet1.jpg
Catalinbread,SFT V2,['Overdrive and Boost Pedals'],https://reverb.com/p/catalinbread-sft-v2,https://rvb-img.reverb.com/image/upload/s--mX2v6Y74--/a_0/t_card-square/v1662150256/lr1wuqpbf9gqxe027sqp.jpg
Chase Bliss Audio,MOOD,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/chase-bliss-audio-mood,https://rvb-img.reverb.com/image/upload/s--OoezzdiX--/t_card-square/v1585938056/grhm2vv4cxp9oinwu8l7.png
Chase Bliss Audio,Habit,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/chase-bliss-audio-habit,https://rvb-img.reverb.com/image/upload/s--eTBim4s4--/t_card-square/v1648568602/pbycp0axlcik9a1s26x6.png
Chase Bliss Audio,Automatone MKII Preamp,"['Overdrive and Boost Pedals', 'Preamps']",https://reverb.com/p/chase-bliss-audio-automatone-mkii-preamp,https://rvb-img.reverb.com/image/upload/s--kPeAxu5w--/t_card-square/v1622728073/ppxufsgf60dtob3podz5.jpg
Chase Bliss Audio,Thermae Analog Delay and Harmonizer,"['Delay Pedals', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/chase-bliss-audio-thermae-analog-delay-and-harmonizer,"https://rvb-img.reverb.com/image/upload/s--Y8xGdWJB--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1525065993/no07jbam5f2yddhjddas.jpg"
Chase Bliss Audio,Blooper,['Loop Pedals and Samplers'],https://reverb.com/p/chase-bliss-audio-blooper,https://rvb-img.reverb.com/image/upload/s--7WOcJz_9--/t_card-square/v1578968747/z2igjyiyligol2wljgf6.jpg
Chase Bliss Audio,Dark World Dual Channel Reverb,['Reverb Pedals'],https://reverb.com/p/chase-bliss-audio-dark-world-dual-channel-reverb-2018,https://rvb-img.reverb.com/image/upload/s--Ukf7LmMX--/t_card-square/v1542607039/h01upjwvq3z9hsvzieee.jpg
Chase Bliss Audio,Generation Loss MKII,['Chorus and Vibrato'],https://reverb.com/p/chase-bliss-audio-generation-loss-mkii,https://rvb-img.reverb.com/image/upload/s--0b5QTVyD--/t_card-square/v1655302903/hurdmlaie7ljtweqw2yi.png
Chase Bliss Audio,Automatone CXM 1978 ,"['Preamps', 'Reverb Pedals']",https://reverb.com/p/chase-bliss-audio-automatone-cxm-1978,https://rvb-img.reverb.com/image/upload/s--dAWzwAOr--/t_card-square/v1612823507/xwwhbamldaqxoc4g4aoj.jpg
Chase Bliss Audio,Tonal Recall RKM Red Knob Mod Analog Delay,['Delay Pedals'],https://reverb.com/p/chase-bliss-audio-tonal-recall-v2-analog-delay,"https://rvb-img.reverb.com/image/upload/s--linR5fiJ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1499954411/h2lmvlnakwfuhvdcb2xd.jpg"
Chase Bliss Audio,Warped Vinyl HiFi,['Chorus and Vibrato'],https://reverb.com/p/chase-bliss-audio-warped-vinyl-hifi-2017,https://rvb-img.reverb.com/image/upload/s--mqTwO9h7--/t_card-square/v1542395756/xlrwepedofi3hdtifodg.png
Chase Bliss Audio,Tonal Recall Analog Delay,['Delay Pedals'],https://reverb.com/p/chase-bliss-tonal-recall-analog-delay,https://rvb-img.reverb.com/image/upload/s--hYPJeFzF--/t_card-square/v1544985102/bztkkaisqjzyp3gji7hm.jpg
Chase Bliss Audio,Gravitas Analog Tremolo,['Tremolo Pedals'],https://reverb.com/p/chase-bliss-audio-gravitas-analog-tremolo,"https://rvb-img.reverb.com/image/upload/s--PZHdFs9l--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1468013605/t7wqznauwto6potz0nmx.jpg"
Chase Bliss Audio,Brothers Analog Gain Stage,"['Overdrive and Boost Pedals', 'Preamps']",https://reverb.com/p/chase-bliss-audio-brothers-analog-gain-stage,"https://rvb-img.reverb.com/image/upload/s--DmYCB6vE--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1487632813/fta9cjshfguqpvrpofm2.jpg"
Chase Bliss Audio,Condor Analog EQ/Pre/Filter,"['EQ Pedals', 'Preamps']",https://reverb.com/p/chase-bliss-audio-condor-analog-eq-slash-pre-slash-filter,"https://rvb-img.reverb.com/image/upload/s--COrYgZ_I--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1516385391/kebyioh5fgcmzebzjrq2.jpg"
Chase Bliss Audio,Warped Vinyl mkII,['Chorus and Vibrato'],https://reverb.com/p/chase-bliss-audio-warped-vinyl-mkii,https://rvb-img.reverb.com/image/upload/s--6D67heEs--/t_card-square/v1654621086/rdkcmz1n3jkbjpziyfz8.png
Chase Bliss Audio,Wombtone Analog Phaser mkII,['Phaser Pedals'],https://reverb.com/p/chase-bliss-audio-wombtone-analog-phaser-mkii,https://rvb-img.reverb.com/image/upload/s--_UD7X8lO--/t_card-square/v1689865069/qndemdm5aoc82g2v79wc.png
Chase Bliss Audio,Spectre V2 Analog Flanger,['Flanger Pedals'],https://reverb.com/p/chase-bliss-audio-spectre-v2-analog-flanger,"https://rvb-img.reverb.com/image/upload/s--IYePnYtx--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1483389535/u2wrvperqmerulfwbghw.jpg"
Chase Bliss Audio,Warped Vinyl,['Chorus and Vibrato'],https://reverb.com/p/chase-bliss-audio-warped-vinyl,"https://rvb-img.reverb.com/image/upload/s--sZVK7jnc--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1435851732/jec3c8n3lxjbi4gsc3ty.jpg"
Chase Bliss Audio,EXP Expression Roller,"['Controller, Expression and Volume Pedals']",https://reverb.com/p/chase-bliss-audio-exp-expression-roller,https://rvb-img.reverb.com/image/upload/s--Y33JRWN1--/t_card-square/v1635354488/brrefztu4bnjpzgumfzt.jpg
Chase Bliss Audio,Spectre Analog Flanger,['Flanger Pedals'],https://reverb.com/p/chase-bliss-audio-spectre-analog-flanger,"https://rvb-img.reverb.com/image/upload/s--2N82WO_v--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1476893946/muolsj2gr7rxpl5jjhdj.png"
Chase Bliss Audio,Limited Edition Warped Vinyl mkII,['Chorus and Vibrato'],https://reverb.com/p/chase-bliss-audio-limited-edition-warped-vinyl-mkii,https://rvb-img.reverb.com/image/upload/s--6F42miQz--/t_card-square/v1488830822/uvnczcd4a8ltrt4rwfqe.jpg
Chase Bliss Audio,Wombtone Analog Phaser,['Phaser Pedals'],https://reverb.com/p/chase-bliss-audio-wombtone-analog-phaser,"https://rvb-img.reverb.com/image/upload/s--sVYhLHhl--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1449524301/ew0ltnjndvlnqcmgui5p.jpg"
Coppersound Pedals,Triplegraph by Jack White,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/coppersound-pedals-triplegraph-by-jack-white,https://rvb-img.reverb.com/image/upload/s--x4zQF1_j--/t_card-square/v1643147864/oz9hjjg1sr5ijadxk98p.jpg
Coppersound Pedals,Telegraph V2 Autostutter / Killswitch,['Tremolo Pedals'],https://reverb.com/p/coppersound-pedals-telegraph-v2-autostutter-slash-killswitch,https://rvb-img.reverb.com/image/upload/s--wiIiWJz5--/t_card-square/v1670259722/au8qkb64yzinkcgkxc8l.png
Coppersound Pedals,Foxcatcher Overdrive & Boost,['Overdrive and Boost Pedals'],https://reverb.com/p/coppersound-pedals-foxcatcher-overdrive-and-boost,https://rvb-img.reverb.com/image/upload/s--9kYvlnlC--/t_card-square/v1536558394/pnfn4eixpexqwjrqf0am.jpg
Coppersound Pedals,Loma Prieta Gritty Harmonic Tremolo,['Tremolo Pedals'],https://reverb.com/p/coppersound-pedals-loma-prieta-gritty-harmonic-tremolo,https://rvb-img.reverb.com/image/upload/s--b6zh-55z--/t_card-square/v1659380871/hgdmrwdze4tfi082zb0j.png
Coppersound Pedals,Daedalus Dual Reverb with Expression,['Reverb Pedals'],https://reverb.com/p/coppersound-pedals-daedalus-dual-reverb-with-expression,https://rvb-img.reverb.com/image/upload/s--OiMdd1nc--/t_card-square/v1659380856/mqhcaorhz6bvo6oosfiu.png
Coppersound Pedals,Gravity Bomb V2 Clean Boost / Mids Enhancer,['Overdrive and Boost Pedals'],https://reverb.com/p/coppersound-pedals-gravity-bomb-v2-clean-boost-slash-mids-enhancer,https://rvb-img.reverb.com/image/upload/s--zmGw1qQm--/t_card-square/v1670870405/mcmygbhsdma94jkdm7oj.jpg
Coppersound Pedals,Renegade Multi-Bias Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/coppersound-pedals-renegade-multi-bias-fuzz,https://rvb-img.reverb.com/image/upload/s--pto3I6gy--/t_card-square/v1670870405/igx9ugnq4flfb1ym4oe0.jpg
Coppersound Pedals,Strategy V1 2-Channel Preamp / Overdrive,"['Overdrive and Boost Pedals', 'Preamps']",https://reverb.com/p/coppersound-pedals-strategy-v1-2-channel-preamp-slash-overdrive,https://rvb-img.reverb.com/image/upload/s--ni5it51N--/t_card-square/v1659380906/srt67szxrkks26ttk8lc.png
Coppersound Pedals,Polaris Analog Chorus / Vibrato,['Chorus and Vibrato'],https://reverb.com/p/coppersound-pedals-polaris-analog-chorus-slash-vibrato,https://rvb-img.reverb.com/image/upload/s--Xd6fwW01--/t_card-square/v1670433085/wuivunzyosgkc9xta44d.jpg
Coppersound Pedals,Strategy V2 2-Channel Preamp / Overdrive,"['Overdrive and Boost Pedals', 'Preamps']",https://reverb.com/p/coppersound-pedals-strategy-v2-2-channel-preamp-slash-overdrive,https://rvb-img.reverb.com/image/upload/s--seThqvAM--/t_card-square/v1659380889/hfr7brh9dgrxmyis8vrk.png
Coppersound Pedals,Triplegraph by Jack White Limited Edition,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/coppersound-pedals-triplegraph-by-jack-white-limited-edition,https://rvb-img.reverb.com/image/upload/s--21K0ZvKy--/t_card-square/v1695913478/emu6rugdvvtcnnfyjxnq.png
Death By Audio,Fuzz War,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-fuzz-war,https://rvb-img.reverb.com/image/upload/s--EGp1lFm7--/t_card-square/v1435851795/ime8zu5frnqcc1z7zeyj.jpg
Death By Audio,Exploding Head,['Delay Pedals'],https://reverb.com/p/death-by-audio-exploding-head,https://rvb-img.reverb.com/image/upload/s--fokKW9ST--/t_card-square/v1666016689/zwgndycnvcdvjyw7htor.png
Death By Audio,Rooms Stereo Reverb,['Reverb Pedals'],https://reverb.com/p/death-by-audio-rooms-stereo-reverb,https://rvb-img.reverb.com/image/upload/s--OwVFeYYf--/t_card-square/v1580397431/t4kckixmgaxs2xmrzsbo.jpg
Death By Audio,Echo Master,"['Delay Pedals', 'Preamps']",https://reverb.com/p/death-by-audio-echo-master-vocal-delay,"https://rvb-img.reverb.com/image/upload/s--_mvGaf8X--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1476906873/tjzpuwcydptkegfk7mty.png"
Death By Audio,Echo Dream Delay 2,['Delay Pedals'],https://reverb.com/p/death-by-audio-echo-dream-delay-2,https://rvb-img.reverb.com/image/upload/s--54_aIU8q--/t_card-square/v1486510925/miy4xqbydolnvz8aotnm.jpg
Death By Audio,Reverberation Machine,['Reverb Pedals'],https://reverb.com/p/death-by-audio-reverberation-machine,https://rvb-img.reverb.com/image/upload/s--9nakf_4h--/t_card-square/v1435851795/k1bmwapy1gkcdax4o2lr.jpg
Death By Audio,Space Bender,"['Chorus and Vibrato', 'Flanger Pedals']",https://reverb.com/p/death-by-audio-space-bender,https://rvb-img.reverb.com/image/upload/s--nNdBmtVz--/t_card-square/v1657729792/oim1nrhgiuccmwng464k.png
Death By Audio,Apocalypse,"['Distortion Pedals', 'Fuzz Pedals and Effects']",https://reverb.com/p/death-by-audio-apocalypse-fuzz,https://rvb-img.reverb.com/image/upload/s--yG6UTrwU--/t_card-square/v1463087627/acz8slpxwjwcrcb8fjx8.jpg
Death By Audio,Germanium Filter,"['Distortion Pedals', 'Filter and Wah Pedals']",https://reverb.com/p/death-by-audio-germanium-filter,https://rvb-img.reverb.com/image/upload/s--WOcGbav3--/t_card-square/v1642629694/f4tx0urcq6ehoxs5t0z7.jpg
Death By Audio,Absolute Destruction,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-absolute-destruction,"https://rvb-img.reverb.com/image/upload/s--9cBEZw1i--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1515449684/k71ennr62fho4vkpy3rm.jpg"
Death By Audio,Supersonic Fuzz Gun,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-supersonic-fuzz-gun,https://rvb-img.reverb.com/image/upload/s--y4EiR0d5--/t_card-square/v1449184508/y1fs1ztmno5oy8diurhc.jpg
Death By Audio,Evil Filter,['Filter and Wah Pedals'],https://reverb.com/p/death-by-audio-evil-filter,"https://rvb-img.reverb.com/image/upload/s--GyP09FyY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1490820172/dmsnzhz7vlkr5vk3jdyn.jpg"
Death By Audio,Micro Dream Delay,['Delay Pedals'],https://reverb.com/p/death-by-audio-micro-dream-delay,"https://rvb-img.reverb.com/image/upload/s--vMvH3OJw--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1488576429/x8pu4ttj4qcozniituyk.jpg"
Death By Audio,Interstellar Overdriver,"['Fuzz Pedals and Effects', 'Overdrive and Boost Pedals']",https://reverb.com/p/death-by-audio-interstellar-overdrive,https://rvb-img.reverb.com/image/upload/s--IXvstaye--/t_card-square/v1666794226/etakraf5h0xcpk5ggysm.png
Death By Audio,Total Sonic Annihilation 2,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-total-sonic-annihilation-2-2018,https://rvb-img.reverb.com/image/upload/s--M354w0pv--/t_card-square/v1544024625/ug0xjcxswggcjptoohah.jpg
Death By Audio,Soundwave Breakdown,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-soundwave-breakdown,https://rvb-img.reverb.com/image/upload/s--MfPEOCfg--/t_card-square/v1709221231/uy1wmhws17vtoa2vkil7.png
Death By Audio,Interstellar Overdriver Deluxe,['Overdrive and Boost Pedals'],https://reverb.com/p/death-by-audio-interstellar-overdriver-deluxe,https://rvb-img.reverb.com/image/upload/s--BNPyOIlk--/t_card-square/v1505898255/gowb0zxj9wwtkqvz5dhu.jpg
Death By Audio,Micro Harmonic Transformer Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-micro-harmonic-transformer-fuzz,"https://rvb-img.reverb.com/image/upload/s--PjjiCy9v--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1505558356/btg17o7bv0ulpjx9yppp.jpg"
Death By Audio,Waveform Destroyer,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-waveform-destroyer,https://rvb-img.reverb.com/image/upload/s--7s7ClOg3--/t_card-square/v1468606156/ejmjfomkakdgcahmifdl.jpg
Death By Audio,Robot,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/death-by-audio-robot,https://rvb-img.reverb.com/image/upload/s--vFXogiry--/t_card-square/v1435851795/mm5dfiwsc9puhxf06ir5.jpg
Death By Audio,Deep Animation,['Filter and Wah Pedals'],https://reverb.com/p/death-by-audio-deep-animation,"https://rvb-img.reverb.com/image/upload/s--duEOT8ZQ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1519106047/ud3fnybvvdlcen9cllyq.png"
Death By Audio,Evil Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-evil-fuzz,https://rvb-img.reverb.com/image/upload/s--GWCX4BiV--/t_card-square/v1562774794/cjlzitdhi99wqipfma75.jpg
Death By Audio,Super Fuzz War Tremolo/Fuzz,"['Fuzz Pedals and Effects', 'Overdrive and Boost Pedals']",https://reverb.com/p/death-by-audio-super-fuzz-war-tremolo-slash-fuzz-2017,"https://rvb-img.reverb.com/image/upload/s--1AZjAmiZ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1508422909/ll2t9cp5s4wkeojudqle.jpg"
Death By Audio,Total Sonic Annihilation,['Fuzz Pedals and Effects'],https://reverb.com/p/death-by-audio-total-sonic-annihilation-2012,https://rvb-img.reverb.com/image/upload/s--cFSOD0HV--/t_card-square/v1616623346/twbsfarvfe6tmr3rcvkq.jpg
DigiTech,Drop Compact Polyphonic Pitch-Shifter,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/digitech-drop,https://rvb-img.reverb.com/image/upload/s--A1d846kg--/t_card-square/v1628175196/cm9fzlfdqulzav1rmalv.jpg
DigiTech,Whammy 5 Pitch Shift Pedal,"['Filter and Wah Pedals', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/digitech-whammy-5-pitch-2012-red,https://rvb-img.reverb.com/image/upload/s--zE_jfQ5b--/t_card-square/v1435851807/a7vorjzq6a8n4e1lwhbi.jpg
DigiTech,FreqOut Natural Feedback Creator,['Noise Generator Pedals'],https://reverb.com/p/digitech-freqout-natural-feedback-creator,"https://rvb-img.reverb.com/image/upload/s--kUQQq5ht--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1486389389/dwz5qsktjacovkpspulv.jpg"
DigiTech,Whammy DT Classic Pitch Shift Pedal,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/digitech-whammy-dt,"https://rvb-img.reverb.com/image/upload/s--EajdSoZg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1495214296/olvtllin1harzj5oysg2.jpg"
DigiTech,TRIO Plus Band Creator + Looper,['Loop Pedals and Samplers'],https://reverb.com/p/digitech-trio-plus-band-creator-plus-looper,https://rvb-img.reverb.com/image/upload/s--89EeYl_r--/t_card-square/v1634669221/kbvjoraubaqlw3xnh3ic.jpg
DigiTech,Whammy 4,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/digitech-whammy-4,https://rvb-img.reverb.com/image/upload/s--pYjxDOxm--/t_card-square/v1628175127/e9dwazuymrm0jx3z2gku.jpg
DigiTech,Whammy Ricochet Pitch Shifter,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/digitech-whammy-ricochet-pitch-shifter,"https://rvb-img.reverb.com/image/upload/s--uG8BNkxk--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1467384442/duwqlnoapxrb3qnvnsdu.jpg"
DigiTech,Ventura Vibe Rotary Vibrato,['Chorus and Vibrato'],https://reverb.com/p/digitech-ventura-vibe,"https://rvb-img.reverb.com/image/upload/s--tNF0w3uU--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1458837158/jdglvsvnt0vcoylypde2.jpg"
DigiTech,Polara Reverb,"['Octave and Pitch-Shifting Pedals', 'Reverb Pedals']",https://reverb.com/p/digitech-polara-reverberator,https://rvb-img.reverb.com/image/upload/s--xvVeNoZ3--/t_card-square/v1535484492/qa6xt9iifcehuiel92xi.jpg
DigiTech,Mosaic 12-String Effect,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/digitech-mosaic,https://rvb-img.reverb.com/image/upload/s--L4qXNbI1--/t_card-square/v1435851805/ta2wujnwsggmhegge5z7.jpg
DigiTech,Trio Band Creator,['Loop Pedals and Samplers'],https://reverb.com/p/digitech-trio-band-creator,https://rvb-img.reverb.com/image/upload/s--fEPBTuzg--/t_card-square/v1643298766/w6v3wwormmqbzjlzwjum.jpg
DigiTech,Bass Whammy Pitch Shift Pedal,"['Bass Effect Pedals', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/digitech-bass-whammy,"https://rvb-img.reverb.com/image/upload/s--vZ4svVSE--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1439490957/kz9mwb6ipk6xzkdgxylq.jpg"
DigiTech,Bad Monkey Tube Overdrive,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/digitech-bad-monkey-tube-overdrive-2000s-green,https://rvb-img.reverb.com/image/upload/s--D2SVxrCs--/t_card-square/v1679346522/moyreqpuupznkc0ymv19.png
DigiTech,JamMan,['Loop Pedals and Samplers'],https://reverb.com/p/digitech-jamman,https://rvb-img.reverb.com/image/upload/s--nt1fJFuN--/t_card-square/v1643829128/drgtczbamlhjnz1dwbx1.jpg
DigiTech,Digidelay,['Delay Pedals'],https://reverb.com/p/digitech-digidelay,https://rvb-img.reverb.com/image/upload/s--X5hoGRud--/t_card-square/v1657900834/jeo20hegstq5zoe43diq.png
DigiTech,Hardwire DL-8 Delay Looper,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/hardwire-dl-8-delay-looper,https://rvb-img.reverb.com/image/upload/s--8ZerTszP--/a_0/t_card-square/v1676927955/mctztm48fsl1xvzxwirm.jpg
DigiTech,Obscura Altered Delay,['Delay Pedals'],https://reverb.com/p/digitech-obscura-altered-delay,"https://rvb-img.reverb.com/image/upload/s--8HM1daUj--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460043734/kygyzeyfucpcirlydr0y.jpg"
DigiTech,Death Metal Distortion,['Distortion Pedals'],https://reverb.com/p/digitech-death-metal,https://rvb-img.reverb.com/image/upload/s--dAzCGFxf--/t_card-square/v1628089133/mfrfmisa9nzuedzldn0k.jpg
DigiTech,JML2 JamMan Stereo,['Loop Pedals and Samplers'],https://reverb.com/p/digitech-jamman-stereo-2010s-blue,https://rvb-img.reverb.com/image/upload/s--ySLpoceO--/t_card-square/v1584201148/ufb2br4ogcjwkbxua0ti.jpg
DigiTech,X-Series Synth Wah Envelope Filter,"['Filter and Wah Pedals', 'Ring Modulator Pedals']",https://reverb.com/p/digitech-synth-wah-envelope-filter,https://rvb-img.reverb.com/image/upload/s--KNL_kJUw--/t_card-square/v1628174970/cifnzrtsyvpmahxcjwbh.jpg
DigiTech,SDRUM Strummable Drums,['Loop Pedals and Samplers'],https://reverb.com/p/digitech-sdrum-strummable-drums,"https://rvb-img.reverb.com/image/upload/s--XeKTGtQn--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1503014790/kychu0tzazua6zw5gjqp.jpg"
DigiTech,Hardwire RV-7 Stereo Reverb,"['Delay Pedals', 'Reverb Pedals']",https://reverb.com/p/hardwire-rv-7-stereo-reverb,"https://rvb-img.reverb.com/image/upload/s--o1uQWgI6--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1435094845/verbzuxi1lqnioig8pbl.jpg"
DigiTech,DF-7 Distortion Factory,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/digitech-df-7-distortion-factory,"https://rvb-img.reverb.com/image/upload/s--pg3tqyiY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1448989027/or3mepebuoncyy3pl0v9.jpg"
DOD,Rubberneck Analog Delay,['Delay Pedals'],https://reverb.com/p/dod-rubberneck-analog-delay,"https://rvb-img.reverb.com/image/upload/s--zr-rFIS9--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1487012675/h6jlkszj9t73zb9b2duf.jpg"
DOD,Carcosa Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/dod-carcosa-fuzz-pedal,"https://rvb-img.reverb.com/image/upload/s--FSPVqXqh--/t_card-square/v1481941157/lcer3b4jkwmw5rcjyvvi.jpg"
DOD,440 Envelope Filter Reissue,['Filter and Wah Pedals'],https://reverb.com/p/dod-envelope-filter-440-reissue,"https://rvb-img.reverb.com/image/upload/s--nGKxTAwP--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1462388253/xjgivgvfvhypvmvq7xou.jpg"
